timestamp,value,error,is_anomaly,is_train
2/15/2014 11:12,43.17,0.11568436,0,1
2/15/2014 11:17,47.418,0.003715366,0,1
2/15/2014 11:22,39.86,0.157548338,0,1
2/15/2014 11:27,51.456,0.105001509,0,1
2/15/2014 11:32,44.32,0.160461947,0,1
2/15/2014 11:37,42.206,0.080868229,0,1
2/15/2014 11:42,49.272,0.041784316,0,1
2/15/2014 11:47,46.066,0.105275452,0,1
2/15/2014 11:52,45.164,0.068901092,0,1
2/15/2014 11:57,49.432,0.050922275,0,1
2/15/2014 12:02,40.306,0.181954816,0,1
2/15/2014 12:07,53.17,0.120339215,0,1
2/15/2014 12:12,45.416,0.171971276,0,1
2/15/2014 12:17,42.05,0.099300951,0,1
2/15/2014 12:22,50.45,0.059267476,0,1
2/15/2014 12:27,47.042,0.110328451,0,1
2/15/2014 12:32,44.508,0.091968507,0,1
2/15/2014 12:37,47.958,0.02495417,0,1
2/15/2014 12:42,41.526,0.144136116,0,1
2/15/2014 12:47,52.746,0.096621633,0,1
2/15/2014 12:52,45.4,0.165835693,0,1
2/15/2014 12:57,44.038,0.073434323,0,1
2/15/2014 13:02,50.422,0.051631093,0,1
2/15/2014 13:07,47.746,0.100841701,0,1
2/15/2014 13:12,43.662,0.113414153,0,1
2/15/2014 13:17,48.544,0.023459598,0,1
2/15/2014 13:22,40.54,0.165636122,0,1
2/15/2014 13:27,51.808,0.099337682,0,1
2/15/2014 13:32,46.15,0.142137259,0,1
2/15/2014 13:37,42.042,0.110399976,0,1
2/15/2014 13:42,48.69,0.036755748,0,1
2/15/2014 13:47,45.954,0.098008007,0,1
2/15/2014 13:52,45.328,0.06511122,0,1
2/15/2014 13:57,48.544,0.041247666,0,1
2/15/2014 14:02,40.892,0.161092967,0,1
2/15/2014 14:07,55.154,0.137040883,0,1
2/15/2014 14:12,43.996,0.219957352,0,1
2/15/2014 14:17,43.052,0.065107837,0,1
2/15/2014 14:22,48.268,0.016198501,0,1
2/15/2014 14:27,44.836,0.106097087,0,1
2/15/2014 14:32,45.2,0.050016001,0,1
2/15/2014 14:37,47.3,0.028427005,0,1
2/15/2014 14:42,40.07,0.153069913,0,1
2/15/2014 14:47,51.844,0.106840678,0,1
2/15/2014 14:52,47.432,0.126156881,0,1
2/15/2014 14:57,43.92,0.105386615,0,1
2/15/2014 15:02,50.994,0.057725057,0,1
2/15/2014 15:07,48.136,0.104375318,0,1
2/15/2014 15:12,44.772,0.104945794,0,1
2/15/2014 15:17,49.014,0.041360125,0,1
2/15/2014 15:22,40.658,0.171151489,0,1
2/15/2014 15:27,51.578,0.094614863,0,1
2/15/2014 15:32,47.3,0.123878852,0,1
2/15/2014 15:37,41.79,0.130875647,0,1
2/15/2014 15:42,52.348,0.08755476,0,1
2/15/2014 15:47,44.836,0.16715391,0,1
2/15/2014 15:52,44.718,0.056224868,0,1
2/15/2014 15:57,49.766,0.050457105,0,1
2/15/2014 16:02,40.4,0.185742527,0,1
2/15/2014 16:07,53.404,0.121936761,0,1
2/15/2014 16:12,45.024,0.180525601,0,1
2/15/2014 16:17,42.254,0.090797521,0,1
2/15/2014 16:22,49.496,0.043945946,0,1
2/15/2014 16:27,46.198,0.106926993,0,1
2/15/2014 16:32,44.414,0.080541015,0,1
2/15/2014 16:37,45.586,0.038723707,0,1
2/15/2014 16:42,45.958,0.051485941,0,1
2/15/2014 16:47,44.554,0.075142771,0,1
2/15/2014 16:52,47.184,0.020246357,0,1
2/15/2014 16:57,43.092,0.112347253,0,1
2/15/2014 17:02,53.586,0.08396659,0,1
2/15/2014 17:07,47.288,0.154063076,0,1
2/15/2014 17:12,43.162,0.113002166,0,1
2/15/2014 17:17,49.108,0.02537252,0,1
2/15/2014 17:22,46.304,0.099754885,0,1
2/15/2014 17:27,43.356,0.095764428,0,1
2/15/2014 17:32,48.076,0.01416941,0,1
2/15/2014 17:37,39.554,0.171355397,0,1
2/15/2014 17:42,52.418,0.12194448,0,1
2/15/2014 17:47,46.26,0.149843976,0,1
2/15/2014 17:52,42.152,0.110629126,0,1
2/15/2014 17:57,52.37,0.082416683,0,1
2/15/2014 18:02,45.47,0.15930897,0,1
2/15/2014 18:07,46.126,0.047585309,0,1
2/15/2014 18:12,46.22,0.056197912,0,1
2/15/2014 18:17,40.234,0.134773538,0,1
2/15/2014 18:22,52.384,0.111321405,0,1
2/15/2014 18:27,45.36,0.160936505,0,1
2/15/2014 18:32,43.378,0.081341088,0,1
2/15/2014 18:37,48.802,0.023744509,0,1
2/15/2014 18:42,40.492,0.170119464,0,1
2/15/2014 18:47,53.17,0.117553428,0,1
2/15/2014 18:52,46.126,0.162818268,0,1
2/15/2014 18:57,43.51,0.091113329,0,1
2/15/2014 19:02,50.396,0.04565528,0,1
2/15/2014 19:07,48.216,0.094399959,0,1
2/15/2014 19:12,44.882,0.104725838,0,1
2/15/2014 19:17,47.404,0.022326484,0,1
2/15/2014 19:22,41.1,0.141335219,0,1
2/15/2014 19:27,52.98,0.106007241,0,1
2/15/2014 19:32,43.474,0.19417505,0,1
2/15/2014 19:37,41.106,0.08237455,0,1
2/15/2014 19:42,48.334,0.046199501,0,1
2/15/2014 19:47,46.478,0.085929453,0,1
2/15/2014 19:52,43.544,0.095947012,0,1
2/15/2014 19:57,50.494,0.047278732,0,1
2/15/2014 20:02,41.228,0.185953677,0,1
2/15/2014 20:07,54.264,0.120581947,0,1
2/15/2014 20:12,45.798,0.1834068,0,1
2/15/2014 20:17,42.324,0.101490423,0,1
2/15/2014 20:22,50.986,0.062054172,0,1
2/15/2014 20:27,46.604,0.123990163,0,1
2/15/2014 20:32,45.706,0.069975197,0,1
2/15/2014 20:37,48.286,0.041961074,0,1
2/15/2014 20:42,40.652,0.1603266,0,1
2/15/2014 20:47,53.522,0.119678162,0,1
2/15/2014 20:52,45.392,0.177545294,0,1
2/15/2014 20:57,45.102,0.059605926,0,1
2/15/2014 21:02,49.754,0.05440253,0,1
2/15/2014 21:07,48.944,0.093577236,0,1
2/15/2014 21:12,44.672,0.118330032,0,1
2/15/2014 21:17,47.066,0.023532405,0,1
2/15/2014 21:22,41.174,0.135317683,0,1
2/15/2014 21:27,52.09,0.093464941,0,1
2/15/2014 21:32,45.258,0.157853454,0,1
2/15/2014 21:37,42.764,0.087727875,0,1
2/15/2014 21:42,48.216,0.01984331,0,1
2/15/2014 21:47,46.726,0.080969095,0,1
2/15/2014 21:52,44.292,0.09002021,0,1
2/15/2014 21:57,49.484,0.042280748,0,1
2/15/2014 22:02,40.492,0.180332273,0,1
2/15/2014 22:07,54.722,0.13748388,0,1
2/15/2014 22:12,45.586,0.192988738,0,1
2/15/2014 22:17,41.82,0.104813926,0,1
2/15/2014 22:22,48.896,0.042730808,0,1
2/15/2014 22:27,46.344,0.096066833,0,1
2/15/2014 22:32,45.07,0.074275106,0,1
2/15/2014 22:37,45.972,0.043578148,0,1
2/15/2014 22:42,40.164,0.131961167,0,1
2/15/2014 22:47,51.572,0.101937748,0,1
2/15/2014 22:52,44.812,0.155853793,0,1
2/15/2014 22:57,46.198,0.036804006,0,1
2/15/2014 23:02,48.802,0.053850174,0,1
2/15/2014 23:07,48.724,0.080605239,0,1
2/15/2014 23:12,45.282,0.107175484,0,1
2/15/2014 23:17,46.94,0.034289241,0,1
2/15/2014 23:22,40.884,0.137172073,0,1
2/15/2014 23:27,53.298,0.113326728,0,1
2/15/2014 23:32,44.852,0.181158155,0,1
2/15/2014 23:37,43.778,0.068576053,0,1
2/15/2014 23:42,47.974,0.01736483,0,1
2/15/2014 23:47,46.79,0.076522693,0,1
2/15/2014 23:52,44.742,0.085179716,0,1
2/15/2014 23:57,49.146,0.042738006,0,1
2/16/2014 0:02,41.064,0.167887986,0,1
2/16/2014 0:07,52.73,0.103334852,0,1
2/16/2014 0:12,46.996,0.145025387,0,1
2/16/2014 0:17,42.998,0.110743761,0,1
2/16/2014 0:22,49.798,0.036686629,0,1
2/16/2014 0:27,40.658,0.182891011,0,1
2/16/2014 0:32,52.044,0.100602418,0,1
2/16/2014 0:37,46.714,0.138399228,0,1
2/16/2014 0:42,41.456,0.126406908,0,1
2/16/2014 0:47,52.418,0.093455911,0,1
2/16/2014 0:52,44.994,0.166163847,0,1
2/16/2014 0:57,45.728,0.045582131,0,1
2/16/2014 1:02,48.802,0.048835918,0,1
2/16/2014 1:07,51.408,0.115142822,0,1
2/16/2014 1:12,48.678,0.107759356,0,1
2/16/2014 1:17,47.394,0.079280525,0,1
2/16/2014 1:22,41.11,0.141056389,0,1
2/16/2014 1:27,53.23,0.109068781,0,1
2/16/2014 1:32,49.418,0.136671662,0,1
2/16/2014 1:37,43.518,0.140302792,0,1
2/16/2014 1:42,49.248,0.030977249,0,1
2/16/2014 1:47,45.846,0.107750818,0,1
2/16/2014 1:52,47.066,0.04111217,0,1
2/16/2014 1:57,47.752,0.050544769,0,1
2/16/2014 2:02,42.066,0.13408488,0,1
2/16/2014 2:07,51.708,0.075197548,0,1
2/16/2014 2:12,45.976,0.142883852,0,1
2/16/2014 2:17,43.474,0.089330673,0,1
2/16/2014 2:22,46.58,0.011845231,0,1
2/16/2014 2:27,38.522,0.162269324,0,1
2/16/2014 2:32,52.794,0.142234921,0,1
2/16/2014 2:37,44.436,0.178983927,0,1
2/16/2014 2:42,41.854,0.087145068,0,1
2/16/2014 2:47,51.056,0.069992773,0,1
2/16/2014 2:52,46.11,0.13140288,0,1
2/16/2014 2:57,46.15,0.056859821,0,1
2/16/2014 3:02,50.54,0.075697467,0,1
2/16/2014 3:07,48.122,0.097764567,0,1
2/16/2014 3:12,44.108,0.113294408,0,1
2/16/2014 3:17,47.492,0.014686301,0,1
2/16/2014 3:22,41.808,0.133519068,0,1
2/16/2014 3:27,56.22,0.137013048,0,1
2/16/2014 3:32,45.306,0.218996078,0,1
2/16/2014 3:37,43.404,0.080197051,0,1
2/16/2014 3:42,50.352,0.043956771,0,1
2/16/2014 3:47,47.48,0.103220448,0,1
2/16/2014 3:52,44.674,0.096387476,0,1
2/16/2014 3:57,49.672,0.048778206,0,1
2/16/2014 4:02,40.694,0.180539727,0,1
2/16/2014 4:07,54.212,0.127910376,0,1
2/16/2014 4:12,46.384,0.175074503,0,1
2/16/2014 4:17,41.292,0.123579197,0,1
2/16/2014 4:22,52.806,0.100896657,0,1
2/16/2014 4:27,46.154,0.157013401,0,1
2/16/2014 4:32,42.456,0.105121121,0,1
2/16/2014 4:37,49.46,0.040457457,0,1
2/16/2014 4:42,46.126,0.107315898,0,1
2/16/2014 4:47,45.61,0.064054385,0,1
2/16/2014 4:52,46.878,0.039998904,0,1
2/16/2014 4:57,42.746,0.112225808,0,1
2/16/2014 5:02,53.028,0.08197742,0,1
2/16/2014 5:07,47.63,0.141312689,0,1
2/16/2014 5:12,41.116,0.144513756,0,1
2/16/2014 5:17,49.32,0.058729805,0,1
2/16/2014 5:22,46.478,0.100685939,0,1
2/16/2014 5:27,45.564,0.069917724,0,1
2/16/2014 5:32,47.256,0.034443796,0,1
2/16/2014 5:37,40.488,0.14701578,0,1
2/16/2014 5:42,52.652,0.110959627,0,1
2/16/2014 5:47,44.718,0.173223123,0,1
2/16/2014 5:52,42.97,0.076982364,0,1
2/16/2014 5:57,51.854,0.063537523,0,1
2/16/2014 6:02,46.076,0.143779084,0,1
2/16/2014 6:07,45.904,0.059518933,0,1
2/16/2014 6:12,47.276,0.039277032,0,1
2/16/2014 6:17,41.714,0.131496564,0,1
2/16/2014 6:22,52.972,0.09670981,0,1
2/16/2014 6:27,44.984,0.174579829,0,1
2/16/2014 6:32,43.29,0.076842755,0,1
2/16/2014 6:37,49.694,0.034277096,0,1
2/16/2014 6:42,45.234,0.122312069,0,1
2/16/2014 6:47,45.564,0.051288739,0,1
2/16/2014 6:52,46.3,0.046752349,0,1
2/16/2014 6:57,43.568,0.092971772,0,1
2/16/2014 7:02,52.724,0.076199844,0,1
2/16/2014 7:07,46.784,0.147667527,0,1
2/16/2014 7:12,42.23,0.11747203,0,1
2/16/2014 7:17,50.448,0.056545913,0,1
2/16/2014 7:22,46.432,0.118157238,0,1
2/16/2014 7:27,43.826,0.091623247,0,1
2/16/2014 7:32,49.508,0.037611946,0,1
2/16/2014 7:37,45.488,0.11625506,0,1
2/16/2014 7:42,45.908,0.050662294,0,1
2/16/2014 7:47,45.68,0.059888288,0,1
2/16/2014 7:52,40.094,0.128489375,0,1
2/16/2014 7:57,54.828,0.144804925,0,1
2/16/2014 8:02,45.212,0.199396729,0,1
2/16/2014 8:07,44.444,0.065386921,0,1
2/16/2014 8:12,47.676,0.020641804,0,1
2/16/2014 8:17,39.742,0.162936449,0,1
2/16/2014 8:22,50.678,0.09677206,0,1
2/16/2014 8:27,46.292,0.123402297,0,1
2/16/2014 8:32,42.044,0.112501308,0,1
2/16/2014 8:37,52.066,0.080127575,0,1
2/16/2014 8:42,45.258,0.157494411,0,1
2/16/2014 8:47,43.454,0.07883358,0,1
2/16/2014 8:52,48.166,0.01637435,0,1
2/16/2014 8:57,41.854,0.143019468,0,1
2/16/2014 9:02,49.504,0.050040297,0,1
2/16/2014 9:07,47.596,0.089039162,0,1
2/16/2014 9:12,40.592,0.150766447,0,1
2/16/2014 9:17,50.274,0.078844793,0,1
2/16/2014 9:22,45.83,0.123310745,0,1
2/16/2014 9:27,42.788,0.095987134,0,1
2/16/2014 9:32,47.866,0.0149808,0,1
2/16/2014 9:37,41.714,0.140332878,0,1
2/16/2014 9:42,52.324,0.088384487,0,1
2/16/2014 9:47,46.666,0.143205702,0,1
2/16/2014 9:52,42.512,0.11206799,0,1
2/16/2014 9:57,51.69,0.068287537,0,1
2/16/2014 10:02,46.846,0.131403357,0,1
2/16/2014 10:07,45.026,0.082358956,0,1
2/16/2014 10:12,48.166,0.033160344,0,1
2/16/2014 10:17,40.234,0.163924664,0,1
2/16/2014 10:22,52.066,0.107236132,0,1
2/16/2014 10:27,46.01,0.147800922,0,1
2/16/2014 10:32,41.62,0.113745473,0,1
2/16/2014 10:37,49.932,0.059048563,0,1
2/16/2014 10:42,45.492,0.122548819,0,1
2/16/2014 10:47,43.31,0.084194869,0,1
2/16/2014 10:52,48.874,0.023944125,0,1
2/16/2014 10:57,48.568,0.079364076,0,1
2/16/2014 11:02,44.918,0.109531194,0,1
2/16/2014 11:07,48.676,0.038570076,0,1
2/16/2014 11:12,39.678,0.178741202,0,1
2/16/2014 11:17,52.206,0.117363602,0,1
2/16/2014 11:22,44.47,0.169748992,0,1
2/16/2014 11:27,42.512,0.079170696,0,1
2/16/2014 11:32,48.508,0.027374342,0,1
2/16/2014 11:37,45.376,0.102731034,0,1
2/16/2014 11:42,46.032,0.047388151,0,1
2/16/2014 11:47,47.394,0.039674371,0,1
2/16/2014 11:52,39.738,0.158763766,0,1
2/16/2014 11:57,53.544,0.133649975,0,1
2/16/2014 12:02,45.752,0.173232868,0,1
2/16/2014 12:07,44.672,0.070537224,0,1
2/16/2014 12:12,48.802,0.037565023,0,1
2/16/2014 12:17,39.812,0.178898096,0,1
2/16/2014 12:22,50.13,0.08868017,0,1
2/16/2014 12:27,46.838,0.108168721,0,1
2/16/2014 12:32,40.908,0.135334447,0,1
2/16/2014 12:37,51.808,0.093825564,0,1
2/16/2014 12:42,42.12,0.194109187,0,1
2/16/2014 12:47,42.136,0.075529307,0,1
2/16/2014 12:52,48.45,0.032260597,0,1
